repo_path,name,start,raw_code,code,doc,tokens
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/external/smu/config/SmuCommunityPropertiesConfig.java,SmuCommunityPropertiesConfig,9,"@Configuration
@PropertySource(""classpath:paths-starmeup.properties"")
@ConfigurationProperties(prefix = ""communities"")
@Getter
@Setter
public class SmuCommunityPropertiesConfig {

    private String pathSaveCommunity;

    private String pathSaveCommunityComplete;

    private String pathUpdateCommunity;

    private String pathEnableCommunity;

    private String pathGetCommunity;

    private String pathGetCommunities;

    private String pathGetCommunityConfig;
}","@Configuration
@PropertySource(""classpath:paths-starmeup.properties"")
@ConfigurationProperties(prefix = ""communities"")
@Getter
@Setter
public class SmuCommunityPropertiesConfig {

    private String pathSaveCommunity;

    private String pathSaveCommunityComplete;

    private String pathUpdateCommunity;

    private String pathEnableCommunity;

    private String pathGetCommunity;

    private String pathGetCommunities;

    private String pathGetCommunityConfig;
}",,Configuration PropertySource classpath paths starmeup properties ConfigurationProperties prefix communities Getter Setter public class SmuCommunityPropertiesConfig private String pathSaveCommunity private String pathSaveCommunityComplete private String pathUpdateCommunity private String pathEnableCommunity private String pathGetCommunity private String pathGetCommunities private String pathGetCommunityConfig
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/external/smu/config/SmuClientConfig.java,SmuClientConfig,16,"@Configuration
public class SmuClientConfig {

    @Value(""${starmeup-api.url}"")
    private String smuUrlApi;

    @Bean
    public RestClient restClient(RestClientHistrixCommandHandler hystrixCommandHandler) {
        ClientConfiguration clientConfig = new ClientConfiguration(smuUrlApi);
        return new RestClient(clientConfig, buildOkHttpClient(clientConfig), buildObjectMapper(), hystrixCommandHandler);
    }

    private OkHttpClient buildOkHttpClient(ClientConfiguration clientConfig) {
        return new OkHttpClient.Builder().connectTimeout(clientConfig.getConnectionTimeout(), TimeUnit.SECONDS).readTimeout(clientConfig.getSocketTimeout(), TimeUnit.SECONDS).build();
    }

    private ObjectMapper buildObjectMapper() {
        return new ObjectMapper().registerModule(new JavaTimeModule()).configure(SerializationFeature.WRITE_DATES_AS_TIMESTAMPS, false).configure(DeserializationFeature.FAIL_ON_UNKNOWN_PROPERTIES, false);
    }
}","@Configuration
public class SmuClientConfig {

    @Value(""${starmeup-api.url}"")
    private String smuUrlApi;

    @Bean
    public RestClient restClient(RestClientHistrixCommandHandler hystrixCommandHandler) {
        ClientConfiguration clientConfig = new ClientConfiguration(smuUrlApi);
        return new RestClient(clientConfig, buildOkHttpClient(clientConfig), buildObjectMapper(), hystrixCommandHandler);
    }

    private OkHttpClient buildOkHttpClient(ClientConfiguration clientConfig) {
        return new OkHttpClient.Builder().connectTimeout(clientConfig.getConnectionTimeout(), TimeUnit.SECONDS).readTimeout(clientConfig.getSocketTimeout(), TimeUnit.SECONDS).build();
    }

    private ObjectMapper buildObjectMapper() {
        return new ObjectMapper().registerModule(new JavaTimeModule()).configure(SerializationFeature.WRITE_DATES_AS_TIMESTAMPS, false).configure(DeserializationFeature.FAIL_ON_UNKNOWN_PROPERTIES, false);
    }
}",,Configuration public class SmuClientConfig Value starmeup api url private String smuUrlApi Bean public RestClient restClient RestClientHistrixCommandHandler hystrixCommandHandler ClientConfiguration clientConfig new ClientConfiguration smuUrlApi return new RestClient clientConfig buildOkHttpClient clientConfig buildObjectMapper hystrixCommandHandler private OkHttpClient buildOkHttpClient ClientConfiguration clientConfig return new OkHttpClient Builder connectTimeout clientConfig getConnectionTimeout TimeUnit SECONDS readTimeout clientConfig getSocketTimeout TimeUnit SECONDS build private ObjectMapper buildObjectMapper return new ObjectMapper registerModule new JavaTimeModule configure SerializationFeature WRITE_DATES_AS_TIMESTAMPS false configure DeserializationFeature FAIL_ON_UNKNOWN_PROPERTIES false
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/external/smu/config/SmuClientConfig.java,restClient,22,"@Bean
public RestClient restClient(RestClientHistrixCommandHandler hystrixCommandHandler) {
    ClientConfiguration clientConfig = new ClientConfiguration(smuUrlApi);
    return new RestClient(clientConfig, buildOkHttpClient(clientConfig), buildObjectMapper(), hystrixCommandHandler);
}","@Bean
public RestClient restClient(RestClientHistrixCommandHandler hystrixCommandHandler) {
    ClientConfiguration clientConfig = new ClientConfiguration(smuUrlApi);
    return new RestClient(clientConfig, buildOkHttpClient(clientConfig), buildObjectMapper(), hystrixCommandHandler);
}",,Bean public RestClient restClient RestClientHistrixCommandHandler hystrixCommandHandler ClientConfiguration clientConfig new ClientConfiguration smuUrlApi return new RestClient clientConfig buildOkHttpClient clientConfig buildObjectMapper hystrixCommandHandler
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/external/smu/config/SmuClientConfig.java,buildOkHttpClient,28,"private OkHttpClient buildOkHttpClient(ClientConfiguration clientConfig) {
    return new OkHttpClient.Builder().connectTimeout(clientConfig.getConnectionTimeout(), TimeUnit.SECONDS).readTimeout(clientConfig.getSocketTimeout(), TimeUnit.SECONDS).build();
}","private OkHttpClient buildOkHttpClient(ClientConfiguration clientConfig) {
    return new OkHttpClient.Builder().connectTimeout(clientConfig.getConnectionTimeout(), TimeUnit.SECONDS).readTimeout(clientConfig.getSocketTimeout(), TimeUnit.SECONDS).build();
}",,private OkHttpClient buildOkHttpClient ClientConfiguration clientConfig return new OkHttpClient Builder connectTimeout clientConfig getConnectionTimeout TimeUnit SECONDS readTimeout clientConfig getSocketTimeout TimeUnit SECONDS build
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/external/smu/config/SmuClientConfig.java,buildObjectMapper,33,"private ObjectMapper buildObjectMapper() {
    return new ObjectMapper().registerModule(new JavaTimeModule()).configure(SerializationFeature.WRITE_DATES_AS_TIMESTAMPS, false).configure(DeserializationFeature.FAIL_ON_UNKNOWN_PROPERTIES, false);
}","private ObjectMapper buildObjectMapper() {
    return new ObjectMapper().registerModule(new JavaTimeModule()).configure(SerializationFeature.WRITE_DATES_AS_TIMESTAMPS, false).configure(DeserializationFeature.FAIL_ON_UNKNOWN_PROPERTIES, false);
}",,private ObjectMapper buildObjectMapper return new ObjectMapper registerModule new JavaTimeModule configure SerializationFeature WRITE_DATES_AS_TIMESTAMPS false configure DeserializationFeature FAIL_ON_UNKNOWN_PROPERTIES false
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/external/smu/config/SmuMemberPropertiesConfig.java,SmuMemberPropertiesConfig,9,"@Configuration
@PropertySource(""classpath:paths-starmeup.properties"")
@ConfigurationProperties(prefix = ""members"")
@Getter
@Setter
public class SmuMemberPropertiesConfig {

    private String pathSaveMember;

    private String pathGetMember;

    private String pathGetMembers;

    private String pathGetMembersByIds;

    private String pathGetMemberConfig;

    private String pathEnabledOrDisabled;

    private String pathGetMemberDetail;

    private String pathGetMemberByLoginId;

    private String pathGetRestCommunityMembers;
}","@Configuration
@PropertySource(""classpath:paths-starmeup.properties"")
@ConfigurationProperties(prefix = ""members"")
@Getter
@Setter
public class SmuMemberPropertiesConfig {

    private String pathSaveMember;

    private String pathGetMember;

    private String pathGetMembers;

    private String pathGetMembersByIds;

    private String pathGetMemberConfig;

    private String pathEnabledOrDisabled;

    private String pathGetMemberDetail;

    private String pathGetMemberByLoginId;

    private String pathGetRestCommunityMembers;
}",,Configuration PropertySource classpath paths starmeup properties ConfigurationProperties prefix members Getter Setter public class SmuMemberPropertiesConfig private String pathSaveMember private String pathGetMember private String pathGetMembers private String pathGetMembersByIds private String pathGetMemberConfig private String pathEnabledOrDisabled private String pathGetMemberDetail private String pathGetMemberByLoginId private String pathGetRestCommunityMembers
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/external/smu/constants/Language.java,getById,33,"public static Language getById(long languageId) {
    Optional<Language> languageFiltered = filter(lang -> lang.getId() == languageId);
    return languageFiltered.orElse(EN);
}","public static Language getById(long languageId) {
    Optional<Language> languageFiltered = filter(lang -> lang.getId() == languageId);
    return languageFiltered.orElse(EN);
}",,public static Language getById long languageId Optional Language languageFiltered filter lang lang getId languageId return languageFiltered orElse EN
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/external/smu/constants/Language.java,getByLocale,38,"public static Language getByLocale(Locale locale) {
    Locale formattedLocale = new Locale(locale.toString().replace('-', LANGUAGE_CODE_SEPARATOR));
    Optional<Language> filteredLanguage = filter(comparatorPredicate(formattedLocale));
    if (!filteredLanguage.isPresent()) {
        String[] languageInformation = formattedLocale.getLanguage().split(String.valueOf(LANGUAGE_CODE_SEPARATOR));
        return filter(comparatorPredicate(new Locale(languageInformation[0]))).orElse(EN);
    }
    return filteredLanguage.get();
}","public static Language getByLocale(Locale locale) {
    Locale formattedLocale = new Locale(locale.toString().replace('-', LANGUAGE_CODE_SEPARATOR));
    Optional<Language> filteredLanguage = filter(comparatorPredicate(formattedLocale));
    if (!filteredLanguage.isPresent()) {
        String[] languageInformation = formattedLocale.getLanguage().split(String.valueOf(LANGUAGE_CODE_SEPARATOR));
        return filter(comparatorPredicate(new Locale(languageInformation[0]))).orElse(EN);
    }
    return filteredLanguage.get();
}",,public static Language getByLocale Locale locale Locale formattedLocale new Locale locale toString replace ' ' LANGUAGE_CODE_SEPARATOR Optional Language filteredLanguage filter comparatorPredicate formattedLocale if filteredLanguage isPresent String languageInformation formattedLocale getLanguage split String valueOf LANGUAGE_CODE_SEPARATOR return filter comparatorPredicate new Locale languageInformation 0 orElse EN return filteredLanguage get
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/external/smu/constants/Language.java,comparatorPredicate,50,"private static Predicate<Language> comparatorPredicate(Locale locale) {
    return language -> language.getLocale().getLanguage().equals(locale.getLanguage());
}","private static Predicate<Language> comparatorPredicate(Locale locale) {
    return language -> language.getLocale().getLanguage().equals(locale.getLanguage());
}",,private static Predicate Language comparatorPredicate Locale locale return language language getLocale getLanguage equals locale getLanguage
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/external/smu/constants/Language.java,filter,54,"private static Optional<Language> filter(Predicate<Language> predicate) {
    return Arrays.stream(values()).filter(predicate).findFirst();
}","private static Optional<Language> filter(Predicate<Language> predicate) {
    return Arrays.stream(values()).filter(predicate).findFirst();
}",,private static Optional Language filter Predicate Language predicate return Arrays stream values filter predicate findFirst
